target_id	length	eff_length	est_counts	tpm
NM_001010975.1	1251	884.523	8092	849.127
NM_001011562.1	863	499.105	197.39	36.7078
NM_001011563.1	2084	1717.52	6061	327.542
NM_001011564.2	1326	959.523	467	45.1739
NM_001011565.1	3023	2656.52	82.2991	2.87546
NM_001011566.1	1503	1136.52	0	0
NM_001011567.1	4030	3663.52	0	0
NM_001011568.1	2077	1710.52	0	0
NM_001011570.1	582	260.955	883	314.066
NM_001011571.1	2093	1726.52	17.287	0.929337
NM_001011572.1	2346	1979.52	16379	767.984
NM_001011573.1	3160	2793.52	9.23988	0.307001
NM_001011574.1	1940	1573.52	17	1.00277
NM_001011575.1	2163	1796.52	89.2853	4.61289
NM_001011576.1	1195	828.523	11.0285	1.23548
NM_001011577.1	2389	2022.52	142.264	6.52869
NM_001011578.1	5441	5074.52	52554	961.249
NM_001011579.1	1430	1063.52	0	0
NM_001011580.1	1544	1177.52	3	0.236471
NM_001011581.1	2439	2072.52	187.828	8.41176
NM_001011582.1	356	139.242	8	5.33267
NM_001011583.2	635	299.157	114502	35525.4
NM_001011584.1	1606	1239.52	0	0
NM_001011585.1	1638	1271.52	8.86958	0.647448
NM_001011586.1	2205	1838.52	1.05681e-07	5.33522e-09
NM_001011587.1	496	207.193	478.547	214.376
NM_001011588.1	724	371.387	16	3.9987
NM_001011589.1	624	290.915	636	202.916
NM_001011590.1	574	255.524	1	0.36324
NM_001011591.1	584	262.327	0	0
NM_001011592.1	1590	1223.52	4553.76	345.449
NM_001011593.1	548	238.487	0	0
NM_001011594.1	4195	3828.52	34.9597	0.847544
NM_001011595.1	2818	2451.52	15.6432	0.592265
NM_001011596.1	4100	3733.52	98.3078	2.44396
NM_001011597.1	2673	2306.52	0	0
NM_001011598.1	1624	1257.52	16507	1218.37
NM_001011599.1	1942	1575.52	7	0.412381
NM_001011600.1	2052	1685.52	128	7.04857
NM_001011601.1	1830	1463.52	7	0.44394
NM_001011602.1	2795	2428.52	112	4.28057
NM_001011603.1	1683	1316.52	4713.35	332.297
NM_001011604.3	685	338.582	5571.68	1527.38
NM_001011605.1	1448	1081.52	230	19.7387
NM_001011606.1	1757	1390.52	0	0
NM_001011607.2	381	149.89	154853	95889.5
NM_001011608.1	1873	1506.52	222	13.6774
NM_001011610.1	1612	1245.52	9	0.670682
NM_001011611.2	369	144.712	3842	2464.22
NM_001011612.1	304	118.626	0	0
NM_001011613.1	710	359.42	65325	16869.5
NM_001011614.1	688	341.045	19885	5411.78
NM_001011615.1	664	321.643	10724	3094.63
NM_001011616.2	680	334.5	3330	924.002
NM_001011617.1	374	146.854	6117	3866.15
NM_001011618.1	523	222.986	1788	744.246
NM_001011619.1	1559	1192.52	106.904	8.32054
NM_001011620.1	957	590.91	2.07065	0.325245
NM_001011621.1	3254	2887.52	3.33659	0.107251
NM_001011622.1	1529	1162.52	2	0.159681
NM_001011623.1	3376	3009.52	0	0
NM_001011624.1	4969	4602.52	19.3288	0.389793
NM_001011625.2	1940	1573.52	0	0
NM_001011626.2	755	398.583	2529.1	588.943
NM_001011627.1	2520	2153.52	1193	51.4182
NM_001011628.2	1386	1019.52	460.694	41.9412
NM_001011629.1	14440	14073.5	3245.2	21.4025
NM_001011630.1	630	295.391	1334.46	419.309
NM_001011631.1	1741	1374.52	5.58405	0.377071
NM_001011632.2	2009	1642.52	0	0
NM_001011633.1	1533	1166.52	5.2923	0.421092
NM_001011634.2	3754	3387.52	21.9111	0.600353
NM_001011635.1	1447	1080.52	84	7.21558
NM_001011636.1	570	252.842	3386	1242.98
NM_001011637.1	1369	1002.52	21	1.94424
NM_001011638.1	584	262.327	6	2.12292
NM_001011639.2	1806	1439.52	6	0.386864
NM_001011640.1	991	624.58	3086	458.6
NM_001011641.1	970	603.765	144.556	22.2226
NM_001011643.1	2378	2011.52	10	0.461424
NM_001011644.2	1200	833.523	34	3.78606
NM_001011650.1	2242	1875.52	5	0.247442
NM_001011652.2	969	602.775	18	2.77168
NM_001011653.2	898	532.99	34.5951	6.0245
NM_001011654.2	749	393.249	660.783	155.961
NM_001012429.1	672	328.032	2314.97	655.02
NM_001012615.1	1097	730.523	26	3.30343
NM_001012627.1	3153	2786.52	5.83753	0.194443
NM_001012962.1	3606	3239.52	11	0.315164
NM_001012963.1	502	210.619	0	0
NM_001013006.1	2991	2624.52	0	0
NM_001013359.2	1964	1597.52	29.9202	1.73837
NM_001013361.1	4113	3746.52	134	3.31972
NM_001014429.1	1427	1060.52	68	5.95134
NM_001014430.1	438	176.415	0	0
NM_001014983.1	3250	2883.52	0	0
NM_001014991.1	7242	6875.52	47.0218	0.634774
NM_001014992.2	2498	2131.52	228.28	9.9404
NM_001014993.1	1386	1019.52	913.425	83.1576
